-999 -999 -999     2.43400 -999.00000    4.00000 -999.00000 -999.00000
-999 -999 -999    12.29400 -999.00000   12.85114 -999.00000 -999.00000
-999 -999 -999    12.06100 -999.00000   13.05979 -999.00000 -999.00000
-999 -999 -999     8.67400 -999.00000   13.10291 -999.00000 -999.00000
-999 -999 -999     7.07100 -999.00000   12.96096 -999.00000 -999.00000
-999 -999 -999     9.29400 -999.00000   12.89894 -999.00000 -999.00000
-999 -999 -999     8.79600 -999.00000   12.93898 -999.00000 -999.00000
-999 -999 -999    12.77600 -999.00000   13.12565 -999.00000 -999.00000
-999 -999 -999    16.14400 -999.00000   13.58272 -999.00000 -999.00000
-999 -999 -999    13.40500 -999.00000   13.99633 -999.00000 -999.00000
-999 -999 -999    12.72800 -999.00000   14.19766 -999.00000 -999.00000
-999 -999 -999    13.85700 -999.00000   14.39418 -999.00000 -999.00000
-999 -999 -999    14.88000 -999.00000   14.66271 -999.00000 -999.00000
-999 -999 -999    17.35100 -999.00000   15.05005 -999.00000 -999.00000
-999 -999 -999    18.00800 -999.00000   15.51689 -999.00000 -999.00000
-999 -999 -999    18.04500 -999.00000   15.92828 -999.00000 -999.00000
-999 -999 -999    18.14100 -999.00000   16.26454 -999.00000 -999.00000
-999 -999 -999    13.94900 -999.00000   16.31593 -999.00000 -999.00000
-999 -999 -999    12.12100 -999.00000   16.05904 -999.00000 -999.00000
-999 -999 -999    13.34400 -999.00000   15.88698 -999.00000 -999.00000
-999 -999 -999    14.43400 -999.00000   15.91906 -999.00000 -999.00000
-999 -999 -999    16.73500 -999.00000   16.14565 -999.00000 -999.00000
-999 -999 -999    18.33700 -999.00000   16.54121 -999.00000 -999.00000
-999 -999 -999    18.21700 -999.00000   16.93412 -999.00000 -999.00000
-999 -999 -999    19.56500 -999.00000   17.30992 -999.00000 -999.00000
-999 -999 -999    19.46700 -999.00000   17.67346 -999.00000 -999.00000
-999 -999 -999    19.45800 -999.00000   17.94497 -999.00000 -999.00000
-999 -999 -999    20.05900 -999.00000   18.19419 -999.00000 -999.00000
-999 -999 -999    19.57000 -999.00000   18.39728 -999.00000 -999.00000
-999 -999 -999    18.91500 -999.00000   18.48781 -999.00000 -999.00000
-999 -999 -999    19.01700 -999.00000   18.54456 -999.00000 -999.00000
-999 -999 -999    19.87300 -999.00000   18.67945 -999.00000 -999.00000
-999 -999 -999    21.84800 -999.00000   18.98807 -999.00000 -999.00000
-999 -999 -999    21.86700 -999.00000   19.35358 -999.00000 -999.00000
-999 -999 -999    22.69200 -999.00000   19.67556 -999.00000 -999.00000
-999 -999 -999    23.17100 -999.00000   20.00189 -999.00000 -999.00000
-999 -999 -999    20.91800 -999.00000   20.10054 -999.00000 -999.00000
-999 -999 -999    15.76400 -999.00000   19.63926 -999.00000 -999.00000
-999 -999 -999    13.80400 -999.00000   18.92176 -999.00000 -999.00000
-999 -999 -999    14.48200 -999.00000   18.49142 -999.00000 -999.00000
-999 -999 -999    14.59700 -999.00000   18.33412 -999.00000 -999.00000
-999 -999 -999    14.37800 -999.00000   18.26854 -999.00000 -999.00000
-999 -999 -999    17.31500 -999.00000   18.43774 -999.00000 -999.00000
-999 -999 -999    19.68500 -999.00000   18.92411 -999.00000 -999.00000
-999 -999 -999    20.08200 -999.00000   19.45839 -999.00000 -999.00000
-999 -999 -999    19.05000 -999.00000   19.78289 -999.00000 -999.00000
-999 -999 -999    19.64000 -999.00000   19.98057 -999.00000 -999.00000
-999 -999 -999    18.99000 -999.00000   20.12813 -999.00000 -999.00000
-999 -999 -999    19.73000 -999.00000   20.25713 -999.00000 -999.00000
-999 -999 -999    19.26100 -999.00000   20.38892 -999.00000 -999.00000
-999 -999 -999    20.02700 -999.00000   20.52397 -999.00000 -999.00000
-999 -999 -999    19.99700 -999.00000   20.69482 -999.00000 -999.00000
-999 -999 -999    19.33100 -999.00000   20.77196 -999.00000 -999.00000
-999 -999 -999    18.42100 -999.00000   20.72704 -999.00000 -999.00000
-999 -999 -999    16.81500 -999.00000   20.54334 -999.00000 -999.00000
-999 -999 -999    15.23200 -999.00000   20.23785 -999.00000 -999.00000
-999 -999 -999    14.82300 -999.00000   19.96549 -999.00000 -999.00000
-999 -999 -999    15.42500 -999.00000   19.87167 -999.00000 -999.00000
-999 -999 -999    17.90100 -999.00000   20.08297 -999.00000 -999.00000
-999 -999 -999    17.85000 -999.00000   20.42083 -999.00000 -999.00000
-999 -999 -999    15.94400 -999.00000   20.49617 -999.00000 -999.00000
-999 -999 -999    17.99600 -999.00000   20.58415 -999.00000 -999.00000
-999 -999 -999    18.29400 -999.00000   20.85174 -999.00000 -999.00000
-999 -999 -999    21.27700 -999.00000   21.29626 -999.00000 -999.00000
-999 -999 -999    22.17700 -999.00000   21.89615 -999.00000 -999.00000
-999 -999 -999    22.31400 -999.00000   22.34022 -999.00000 -999.00000
-999 -999 -999    21.41000 -999.00000   22.52779 -999.00000 -999.00000
-999 -999 -999    21.74000 -999.00000   22.60051 -999.00000 -999.00000
-999 -999 -999    15.64000 -999.00000   22.13610 -999.00000 -999.00000
-999 -999 -999    18.83600 -999.00000   21.71526 -999.00000 -999.00000
-999 -999 -999    18.19500 -999.00000   21.78267 -999.00000 -999.00000
-999 -999 -999    18.04200 -999.00000   21.78088 -999.00000 -999.00000
-999 -999 -999    18.25800 -999.00000   21.81941 -999.00000 -999.00000
-999 -999 -999    18.84000 -999.00000   21.94085 -999.00000 -999.00000
-999 -999 -999    18.16400 -999.00000   22.02417 -999.00000 -999.00000
-999 -999 -999    20.76500 -999.00000   22.26699 -999.00000 -999.00000
-999 -999 -999    21.56000 -999.00000   22.72253 -999.00000 -999.00000
-999 -999 -999    21.41900 -999.00000   23.03317 -999.00000 -999.00000
-999 -999 -999    21.61300 -999.00000   23.21066 -999.00000 -999.00000
-999 -999 -999    22.08900 -999.00000   23.38502 -999.00000 -999.00000
-999 -999 -999    20.83100 -999.00000   23.41362 -999.00000 -999.00000
-999 -999 -999    19.10300 -999.00000   23.16128 -999.00000 -999.00000
-999 -999 -999    21.67300 -999.00000   23.17325 -999.00000 -999.00000
-999 -999 -999    20.98900 -999.00000   23.39126 -999.00000 -999.00000
-999 -999 -999    16.09100 -999.00000   22.96090 -999.00000 -999.00000
-999 -999 -999    18.10800 -999.00000   22.54404 -999.00000 -999.00000
-999 -999 -999    19.54300 -999.00000   22.71723 -999.00000 -999.00000
-999 -999 -999    19.83400 -999.00000   22.98262 -999.00000 -999.00000
-999 -999 -999    19.86600 -999.00000   23.15723 -999.00000 -999.00000
-999 -999 -999    20.38100 -999.00000   23.31026 -999.00000 -999.00000
-999 -999 -999    16.65300 -999.00000   23.08318 -999.00000 -999.00000
-999 -999 -999    20.05200 -999.00000   22.98274 -999.00000 -999.00000
-999 -999 -999    21.08200 -999.00000   23.38668 -999.00000 -999.00000
-999 -999 -999    22.29800 -999.00000   23.80762 -999.00000 -999.00000
-999 -999 -999    23.45200 -999.00000   24.24793 -999.00000 -999.00000
-999 -999 -999    22.80300 -999.00000   24.49855 -999.00000 -999.00000
-999 -999 -999    22.17200 -999.00000   24.47457 -999.00000 -999.00000
-999 -999 -999    23.92100 -999.00000   24.60579 -999.00000 -999.00000
-999 -999 -999    25.26400 -999.00000   25.00721 -999.00000 -999.00000
-999 -999 -999    24.48600 -999.00000   25.23262 -999.00000 -999.00000
-999 -999 -999    24.58300 -999.00000   25.24778 -999.00000 -999.00000
-999 -999 -999    24.96700 -999.00000   25.32372 -999.00000 -999.00000
-999 -999 -999    26.10700 -999.00000   25.53777 -999.00000 -999.00000
-999 -999 -999    25.87100 -999.00000   25.72534 -999.00000 -999.00000
-999 -999 -999    26.19600 -999.00000   25.80672 -999.00000 -999.00000
-999 -999 -999    26.00500 -999.00000   25.85899 -999.00000 -999.00000
-999 -999 -999    26.93600 -999.00000   25.97357 -999.00000 -999.00000
-999 -999 -999    27.17200 -999.00000   26.15692 -999.00000 -999.00000
-999 -999 -999    24.81400 -999.00000   25.95993 -999.00000 -999.00000
-999 -999 -999    25.34800 -999.00000   25.69668 -999.00000 -999.00000
-999 -999 -999    26.63500 -999.00000   25.84530 -999.00000 -999.00000
-999 -999 -999    27.01800 -999.00000   26.09361 -999.00000 -999.00000
-999 -999 -999    26.13600 -999.00000   26.10991 -999.00000 -999.00000
-999 -999 -999    27.15700 -999.00000   26.13450 -999.00000 -999.00000
-999 -999 -999    27.00800 -999.00000   26.24919 -999.00000 -999.00000
-999 -999 -999    26.48100 -999.00000   26.19867 -999.00000 -999.00000
-999 -999 -999    27.08600 -999.00000   26.19454 -999.00000 -999.00000
-999 -999 -999    28.34400 -999.00000   26.41915 -999.00000 -999.00000
-999 -999 -999    28.13300 -999.00000   26.60728 -999.00000 -999.00000
-999 -999 -999    28.02900 -999.00000   26.61257 -999.00000 -999.00000
-999 -999 -999    21.89000 -999.00000   25.82454 -999.00000 -999.00000
-999 -999 -999    21.67700 -999.00000   24.88048 -999.00000 -999.00000
-999 -999 -999    23.04600 -999.00000   24.74899 -999.00000 -999.00000
-999 -999 -999    23.19100 -999.00000   24.86381 -999.00000 -999.00000
-999 -999 -999    24.11800 -999.00000   25.01305 -999.00000 -999.00000
-999 -999 -999    20.15500 -999.00000   24.71366 -999.00000 -999.00000
-999 -999 -999    21.54000 -999.00000   24.32442 -999.00000 -999.00000
-999 -999 -999    23.19600 -999.00000   24.50642 -999.00000 -999.00000
-999 -999 -999    24.55100 -999.00000   24.88484 -999.00000 -999.00000
-999 -999 -999    26.64500 -999.00000   25.39042 -999.00000 -999.00000
-999 -999 -999    26.88400 -999.00000   25.81849 -999.00000 -999.00000
-999 -999 -999    25.77500 -999.00000   25.83408 -999.00000 -999.00000
-999 -999 -999    25.36000 -999.00000   25.63867 -999.00000 -999.00000
-999 -999 -999    22.63600 -999.00000   25.19600 -999.00000 -999.00000
-999 -999 -999    24.34700 -999.00000   24.93396 -999.00000 -999.00000
-999 -999 -999    25.31800 -999.00000   25.12981 -999.00000 -999.00000
-999 -999 -999    25.33500 -999.00000   25.28532 -999.00000 -999.00000
-999 -999 -999    25.81900 -999.00000   25.36990 -999.00000 -999.00000
-999 -999 -999    26.01200 -999.00000   25.44994 -999.00000 -999.00000
-999 -999 -999    25.44500 -999.00000   25.40595 -999.00000 -999.00000
-999 -999 -999    20.40000 -999.00000   24.71916 -999.00000 -999.00000
-999 -999 -999    19.78200 -999.00000   23.87137 -999.00000 -999.00000
-999 -999 -999    19.39600 -999.00000   23.47040 -999.00000 -999.00000
-999 -999 -999    18.70800 -999.00000   23.18870 -999.00000 -999.00000
-999 -999 -999    19.18800 -999.00000   23.03155 -999.00000 -999.00000
-999 -999 -999    17.33000 -999.00000   22.80807 -999.00000 -999.00000
-999 -999 -999    16.02200 -999.00000   22.38942 -999.00000 -999.00000
-999 -999 -999    16.79200 -999.00000   22.13826 -999.00000 -999.00000
-999 -999 -999    16.84100 -999.00000   22.07338 -999.00000 -999.00000
-999 -999 -999    18.40700 -999.00000   22.15968 -999.00000 -999.00000
-999 -999 -999    19.32500 -999.00000   22.39432 -999.00000 -999.00000
-999 -999 -999    18.56200 -999.00000   22.48925 -999.00000 -999.00000
-999 -999 -999    19.46700 -999.00000   22.51483 -999.00000 -999.00000
-999 -999 -999    21.16600 -999.00000   22.73497 -999.00000 -999.00000
-999 -999 -999    21.34500 -999.00000   22.97850 -999.00000 -999.00000
-999 -999 -999    19.52700 -999.00000   22.89580 -999.00000 -999.00000
-999 -999 -999    20.30200 -999.00000   22.72698 -999.00000 -999.00000
-999 -999 -999    20.55900 -999.00000   22.71740 -999.00000 -999.00000
-999 -999 -999    20.96800 -999.00000   22.74007 -999.00000 -999.00000
-999 -999 -999    21.26700 -999.00000   22.78015 -999.00000 -999.00000
-999 -999 -999    20.70800 -999.00000   22.73607 -999.00000 -999.00000
-999 -999 -999    19.69600 -999.00000   22.53182 -999.00000 -999.00000
-999 -999 -999    19.72100 -999.00000   22.31528 -999.00000 -999.00000
-999 -999 -999    20.35600 -999.00000   22.24272 -999.00000 -999.00000
-999 -999 -999    17.84000 -999.00000   22.00214 -999.00000 -999.00000
-999 -999 -999    16.57300 -999.00000   21.52147 -999.00000 -999.00000
-999 -999 -999    17.55100 -999.00000   21.24330 -999.00000 -999.00000
-999 -999 -999    17.59400 -999.00000   21.15840 -999.00000 -999.00000
-999 -999 -999    17.69700 -999.00000   21.09130 -999.00000 -999.00000
-999 -999 -999    17.93900 -999.00000   21.04874 -999.00000 -999.00000
-999 -999 -999    14.58500 -999.00000   20.73540 -999.00000 -999.00000
-999 -999 -999    16.38300 -999.00000   20.41912 -999.00000 -999.00000
-999 -999 -999    17.10400 -999.00000   20.41699 -999.00000 -999.00000
-999 -999 -999    15.82600 -999.00000   20.33586 -999.00000 -999.00000
-999 -999 -999    14.09200 -999.00000   20.02409 -999.00000 -999.00000
-999 -999 -999    12.73300 -999.00000   19.59272 -999.00000 -999.00000
-999 -999 -999    13.85800 -999.00000   19.31164 -999.00000 -999.00000
-999 -999 -999    13.39300 -999.00000   19.16760 -999.00000 -999.00000
-999 -999 -999    14.22800 -999.00000   19.07631 -999.00000 -999.00000
-999 -999 -999    15.13900 -999.00000   19.10894 -999.00000 -999.00000
-999 -999 -999    15.20500 -999.00000   19.16037 -999.00000 -999.00000
-999 -999 -999    14.03900 -999.00000   19.07853 -999.00000 -999.00000
-999 -999 -999    14.13300 -999.00000   18.92150 -999.00000 -999.00000
-999 -999 -999    13.42600 -999.00000   18.75350 -999.00000 -999.00000
-999 -999 -999    10.15700 -999.00000   18.35406 -999.00000 -999.00000
-999 -999 -999     8.65000 -999.00000   17.78078 -999.00000 -999.00000
-999 -999 -999     9.91700 -999.00000   17.40007 -999.00000 -999.00000
-999 -999 -999    11.17200 -999.00000   17.28526 -999.00000 -999.00000
-999 -999 -999    12.17800 -999.00000   17.31285 -999.00000 -999.00000
-999 -999 -999    10.89400 -999.00000   17.28250 -999.00000 -999.00000
-999 -999 -999     7.31800 -999.00000   16.94615 -999.00000 -999.00000
-999 -999 -999     7.93200 -999.00000   16.53533 -999.00000 -999.00000
-999 -999 -999     8.59400 -999.00000   16.31428 -999.00000 -999.00000
-999 -999 -999     8.50200 -999.00000   16.16964 -999.00000 -999.00000
-999 -999 -999     7.94600 -999.00000   16.00917 -999.00000 -999.00000
-999 -999 -999     8.55400 -999.00000   15.87485 -999.00000 -999.00000
-999 -999 -999     8.37500 -999.00000   15.77687 -999.00000 -999.00000
-999 -999 -999    10.68000 -999.00000   15.78932 -999.00000 -999.00000
-999 -999 -999    11.03600 -999.00000   15.90483 -999.00000 -999.00000
-999 -999 -999     9.70700 -999.00000   15.90662 -999.00000 -999.00000
-999 -999 -999    12.07400 -999.00000   15.93213 -999.00000 -999.00000
-999 -999 -999     9.41600 -999.00000   15.90542 -999.00000 -999.00000
-999 -999 -999    10.36700 -999.00000   15.76978 -999.00000 -999.00000
-999 -999 -999    10.96100 -999.00000   15.72690 -999.00000 -999.00000
-999 -999 -999    12.54900 -999.00000   15.77888 -999.00000 -999.00000
-999 -999 -999    12.41600 -999.00000   15.86026 -999.00000 -999.00000
-999 -999 -999    12.02200 -999.00000   15.86088 -999.00000 -999.00000
-999 -999 -999    11.84300 -999.00000   15.80261 -999.00000 -999.00000
-999 -999 -999    10.80400 -999.00000   15.67123 -999.00000 -999.00000
-999 -999 -999     9.80300 -999.00000   15.44965 -999.00000 -999.00000
-999 -999 -999     8.67000 -999.00000   15.16488 -999.00000 -999.00000
-999 -999 -999     9.01700 -999.00000   14.90473 -999.00000 -999.00000
-999 -999 -999     9.51600 -999.00000   14.73710 -999.00000 -999.00000
-999 -999 -999     8.14100 -999.00000   14.55198 -999.00000 -999.00000
-999 -999 -999     9.64500 -999.00000   14.40062 -999.00000 -999.00000
-999 -999 -999     5.09800 -999.00000   14.13098 -999.00000 -999.00000
-999 -999 -999     6.82900 -999.00000   13.79173 -999.00000 -999.00000
-999 -999 -999     4.99600 -999.00000   13.52120 -999.00000 -999.00000
-999 -999 -999     6.10400 -999.00000   13.27157 -999.00000 -999.00000
-999 -999 -999     5.39700 -999.00000   13.08156 -999.00000 -999.00000
-999 -999 -999     7.70500 -999.00000   12.98078 -999.00000 -999.00000
-999 -999 -999     5.83200 -999.00000   12.89984 -999.00000 -999.00000
-999 -999 -999     5.44200 -999.00000   12.72981 -999.00000 -999.00000
-999 -999 -999     6.62500 -999.00000   12.61050 -999.00000 -999.00000
-999 -999 -999     5.90600 -999.00000   12.51631 -999.00000 -999.00000
-999 -999 -999     7.04000 -999.00000   12.43920 -999.00000 -999.00000
-999 -999 -999     7.32700 -999.00000   12.41211 -999.00000 -999.00000
-999 -999 -999     7.39300 -999.00000   12.38429 -999.00000 -999.00000
-999 -999 -999     7.90800 -999.00000   12.36437 -999.00000 -999.00000
-999 -999 -999     8.30100 -999.00000   12.36266 -999.00000 -999.00000
-999 -999 -999     6.99000 -999.00000   12.30854 -999.00000 -999.00000
-999 -999 -999     5.20700 -999.00000   12.13510 -999.00000 -999.00000
-999 -999 -999     7.39400 -999.00000   11.99770 -999.00000 -999.00000
-999 -999 -999     7.49200 -999.00000   11.95359 -999.00000 -999.00000
-999 -999 -999     7.26900 -999.00000   11.89667 -999.00000 -999.00000
-999 -999 -999     9.67700 -999.00000   11.91053 -999.00000 -999.00000
-999 -999 -999     8.99600 -999.00000   11.96431 -999.00000 -999.00000
-999 -999 -999     9.07800 -999.00000   11.96859 -999.00000 -999.00000
-999 -999 -999     8.65800 -999.00000   11.94282 -999.00000 -999.00000
-999 -999 -999     3.96100 -999.00000   11.72624 -999.00000 -999.00000
-999 -999 -999     6.14600 -999.00000   11.45626 -999.00000 -999.00000
-999 -999 -999     6.35300 -999.00000   11.31149 -999.00000 -999.00000
-999 -999 -999     6.08300 -999.00000   11.17985 -999.00000 -999.00000
-999 -999 -999     5.31000 -999.00000   11.02665 -999.00000 -999.00000
-999 -999 -999     2.55900 -999.00000   10.77793 -999.00000 -999.00000
-999 -999 -999     2.81400 -999.00000   10.49001 -999.00000 -999.00000
-999 -999 -999     1.57300 -999.00000   10.21932 -999.00000 -999.00000
-999 -999 -999     1.82600 -999.00000    9.96174 -999.00000 -999.00000
-999 -999 -999     2.06400 -999.00000    9.75679 -999.00000 -999.00000
-999 -999 -999     2.59300 -999.00000    9.60016 -999.00000 -999.00000
-999 -999 -999     2.91400 -999.00000    9.48383 -999.00000 -999.00000
-999 -999 -999     2.84700 -999.00000    9.38356 -999.00000 -999.00000
-999 -999 -999     2.12000 -999.00000    9.26809 -999.00000 -999.00000
-999 -999 -999     2.72000 -999.00000    9.15839 -999.00000 -999.00000
-999 -999 -999     4.20800 -999.00000    9.11205 -999.00000 -999.00000
-999 -999 -999     4.62000 -999.00000    9.11300 -999.00000 -999.00000
-999 -999 -999     3.14900 -999.00000    9.07599 -999.00000 -999.00000
-999 -999 -999     1.39100 -999.00000    8.95064 -999.00000 -999.00000
-999 -999 -999    -1.31100 -999.00000    8.72162 -999.00000 -999.00000
-999 -999 -999     1.52500 -999.00000    8.52703 -999.00000 -999.00000
-999 -999 -999     0.69800 -999.00000    8.40627 -999.00000 -999.00000
-999 -999 -999    -1.11500 -999.00000    8.23187 -999.00000 -999.00000
-999 -999 -999     1.82000 -999.00000    8.10464 -999.00000 -999.00000
1992    1    1     2.43400 -999.00000    8.07350 -999.00000 -999.00000
1992    1    2    -2.23000 -999.00000    7.94379 -999.00000 -999.00000
1992    1    3    -0.53300 -999.00000    7.75766 -999.00000 -999.00000
1992    1    4     0.84700 -999.00000    7.66406 -999.00000 -999.00000
1992    1    5     0.87500 -999.00000    7.60933 -999.00000 -999.00000
1992    1    6    -0.11400 -999.00000    7.53431 -999.00000 -999.00000
1992    1    7    -1.50800 -999.00000    7.41060 -999.00000 -999.00000
1992    1    8     1.50400 -999.00000    7.33462 -999.00000 -999.00000
1992    1    9     2.82000 -999.00000    7.35819 -999.00000 -999.00000
1992    1   10     5.46700 -999.00000    7.46012 -999.00000 -999.00000
1992    1   11     5.24500 -999.00000    7.59797 -999.00000 -999.00000
1992    1   12     1.79600 -999.00000    7.63155 -999.00000 -999.00000
